20260084|Alumno_84|Electronica|80.21
20260085|Alumno_85|Industrial|94.55
20260086|Alumno_86|Sistemas|64.49
20260087|Alumno_87|Sistemas|71.04
20260088|Alumno_88|Electronica|91.32
20260089|Alumno_89|Mecatronica|98.03
20260090|Alumno_90|Industrial|81.56
20260091|Alumno_91|Industrial|67.57
20260092|Alumno_92|Mecatronica|69.0
20260093|Alumno_93|Electronica|91.41
20260094|Alumno_94|Sistemas|77.37
20260095|Alumno_95|Industrial|63.2
20260096|Alumno_96|Industrial|85.85
20260097|Alumno_97|Sistemas|86.65
20260098|Alumno_98|Mecatronica|90.02
20260099|Alumno_99|Industrial|72.7
20260100|Alumno_100|Mecatronica|84.49
20260101|Alumno_101|Mecatronica|76.8
20260102|Alumno_102|Sistemas|78.15
20260103|Alumno_103|Sistemas|65.66
20260104|Alumno_104|Electronica|97.98
20260105|Alumno_105|Sistemas|67.6
20260106|Alumno_106|Mecatronica|93.77
20260107|Alumno_107|Industrial|76.18
20260108|Alumno_108|Sistemas|99.31
20260109|Alumno_109|Electronica|92.34
20260110|Alumno_110|Sistemas|93.88
20260111|Alumno_111|Industrial|99.86
20260112|Alumno_112|Sistemas|76.19
20260113|Alumno_113|Mecatronica|78.68
20260114|Alumno_114|Electronica|67.1
20260115|Alumno_115|Electronica|78.08
20260116|Alumno_116|Sistemas|64.3
20260117|Alumno_117|Industrial|67.63
20260118|Alumno_118|Electronica|75.44
20260119|Alumno_119|Industrial|82.39
20260120|Alumno_120|Mecatronica|83.75
20260121|Alumno_121|Industrial|77.4
20260122|Alumno_122|Sistemas|88.05
20260123|Alumno_123|Mecatronica|86.9
20260124|Alumno_124|Industrial|67.35
20260125|Alumno_125|Electronica|66.13
20260126|Alumno_126|Electronica|65.46
20260127|Alumno_127|Mecatronica|76.87
20260128|Alumno_128|Sistemas|82.99
20260129|Alumno_129|Electronica|86.85
20260130|Alumno_130|Industrial|77.88
20260131|Alumno_131|Industrial|62.93
20260132|Alumno_132|Mecatronica|77.03
20260133|Alumno_133|Electronica|86.72
20260134|Alumno_134|Electronica|89.07
20260135|Alumno_135|Sistemas|73.13
20260136|Alumno_136|Industrial|82.12
20260137|Alumno_137|Sistemas|96.2
20260138|Alumno_138|Industrial|75.4
20260139|Alumno_139|Sistemas|94.34
20260140|Alumno_140|Sistemas|66.24
20260141|Alumno_141|Electronica|77.59
20260142|Alumno_142|Industrial|82.14
20260143|Alumno_143|Sistemas|79.99
20260144|Alumno_144|Sistemas|98.22
20260145|Alumno_145|Industrial|84.41
20260146|Alumno_146|Electronica|69.26
20260147|Alumno_147|Mecatronica|72.94
20260148|Alumno_148|Industrial|62.32
20260149|Alumno_149|Electronica|65.01
20260150|Alumno_150|Electronica|90.66
20260151|Alumno_151|Mecatronica|88.57
20260152|Alumno_152|Sistemas|96.84
20260153|Alumno_153|Sistemas|99.15
20260154|Alumno_154|Industrial|95.86
20260155|Alumno_155|Mecatronica|89.38
20260156|Alumno_156|Industrial|61.07
20260157|Alumno_157|Sistemas|93.67
20260158|Alumno_158|Industrial|96.93
20260159|Alumno_159|Industrial|95.2
20260160|Alumno_160|Sistemas|84.11
20260161|Alumno_161|Mecatronica|99.22
20260162|Alumno_162|Mecatronica|95.51
20260163|Alumno_163|Industrial|78.44
20260164|Alumno_164|Mecatronica|65.46
20260165|Alumno_165|Mecatronica|99.33
20260166|Alumno_166|Industrial|82.7
20260167|Alumno_167|Sistemas|81.02
20260168|Alumno_168|Mecatronica|77.02
20260169|Alumno_169|Sistemas|78.19
20260170|Alumno_170|Industrial|64.54
20260171|Alumno_171|Sistemas|65.53
20260172|Alumno_172|Industrial|99.18
20260173|Alumno_173|Industrial|97.14
20260174|Alumno_174|Electronica|99.39
20260175|Alumno_175|Sistemas|73.34
20260176|Alumno_176|Industrial|72.07
20260177|Alumno_177|Mecatronica|64.76
20260178|Alumno_178|Sistemas|74.06
20260179|Alumno_179|Industrial|80.25
20260180|Alumno_180|Sistemas|69.34
20260181|Alumno_181|Industrial|74.61
20260182|Alumno_182|Electronica|91.82
20260183|Alumno_183|Mecatronica|71.28
20260184|Alumno_184|Sistemas|70.19
20260185|Alumno_185|Industrial|64.2
20260186|Alumno_186|Industrial|61.81
20260187|Alumno_187|Industrial|87.0
20260188|Alumno_188|Sistemas|78.76
20260189|Alumno_189|Mecatronica|80.91
20260190|Alumno_190|Sistemas|90.45
20260191|Alumno_191|Sistemas|89.34
20260192|Alumno_192|Mecatronica|70.64
20260193|Alumno_193|Industrial|99.94
20260194|Alumno_194|Industrial|71.28
20260195|Alumno_195|Electronica|67.01
20260196|Alumno_196|Electronica|70.52
20260197|Alumno_197|Mecatronica|73.19
20260198|Alumno_198|Sistemas|79.63
20260199|Alumno_199|Mecatronica|73.83
20260200|Alumno_200|Electronica|83.09
20260201|Alumno_201|Mecatronica|95.29
20260202|Alumno_202|Sistemas|85.73
20260203|Alumno_203|Industrial|71.08
20260204|Alumno_204|Electronica|70.58
20260205|Alumno_205|Mecatronica|62.61
20260206|Alumno_206|Electronica|68.38
20260207|Alumno_207|Electronica|74.57
20260208|Alumno_208|Sistemas|62.65
20260209|Alumno_209|Industrial|64.27
20260210|Alumno_210|Mecatronica|99.73
20260211|Alumno_211|Electronica|92.97
20260212|Alumno_212|Mecatronica|90.07
20260213|Alumno_213|Mecatronica|67.89
20260214|Alumno_214|Industrial|92.05
20260215|Alumno_215|Industrial|82.38
20260216|Alumno_216|Industrial|65.63
20260217|Alumno_217|Mecatronica|85.19
20260218|Alumno_218|Mecatronica|81.0
20260219|Alumno_219|Sistemas|99.86
20260220|Alumno_220|Electronica|73.84
20260221|Alumno_221|Industrial|86.23
20260222|Alumno_222|Mecatronica|85.67
20260223|Alumno_223|Industrial|71.46
20260224|Alumno_224|Sistemas|73.2
20260225|Alumno_225|Mecatronica|72.33
20260226|Alumno_226|Sistemas|60.79
20260227|Alumno_227|Mecatronica|73.87
20260228|Alumno_228|Mecatronica|93.98
20260229|Alumno_229|Industrial|94.06
20260230|Alumno_230|Industrial|70.12
20260231|Alumno_231|Mecatronica|78.58
20260232|Alumno_232|Industrial|70.28
20260233|Alumno_233|Mecatronica|64.79
20260234|Alumno_234|Mecatronica|90.92
20260235|Alumno_235|Sistemas|98.66
20260236|Alumno_236|Industrial|85.6
20260237|Alumno_237|Electronica|71.23
20260238|Alumno_238|Industrial|91.77
20260239|Alumno_239|Mecatronica|85.62
20260240|Alumno_240|Sistemas|65.88
20260241|Alumno_241|Electronica|99.94
20260242|Alumno_242|Electronica|89.39
20260243|Alumno_243|Sistemas|99.94
20260244|Alumno_244|Sistemas|85.18
20260245|Alumno_245|Industrial|81.46
20260246|Alumno_246|Industrial|70.12
20260247|Alumno_247|Industrial|79.23
20260248|Alumno_248|Sistemas|62.28
20260249|Alumno_249|Industrial|93.3
20260250|Alumno_250|Mecatronica|64.46
20260251|Alumno_251|Sistemas|81.7
20260252|Alumno_252|Mecatronica|69.7
20260253|Alumno_253|Mecatronica|99.56
20260254|Alumno_254|Mecatronica|99.14
20260255|Alumno_255|Electronica|79.88
20260256|Alumno_256|Mecatronica|86.08
20260257|Alumno_257|Mecatronica|95.38
20260258|Alumno_258|Electronica|83.05
20260259|Alumno_259|Sistemas|78.91
20260260|Alumno_260|Electronica|98.51
20260261|Alumno_261|Mecatronica|75.47
20260262|Alumno_262|Mecatronica|94.05
20260263|Alumno_263|Electronica|60.48
20260264|Alumno_264|Mecatronica|99.65
20260265|Alumno_265|Industrial|82.49
20260266|Alumno_266|Mecatronica|70.21
20260267|Alumno_267|Mecatronica|66.27
20260268|Alumno_268|Sistemas|66.91
20260269|Alumno_269|Industrial|76.5
20260270|Alumno_270|Industrial|95.8
20260271|Alumno_271|Sistemas|74.75
20260272|Alumno_272|Mecatronica|97.3
20260273|Alumno_273|Electronica|65.7
20260274|Alumno_274|Electronica|88.42
20260275|Alumno_275|Mecatronica|98.41
20260276|Alumno_276|Electronica|85.62
20260277|Alumno_277|Sistemas|96.26
20260278|Alumno_278|Sistemas|95.16
20260279|Alumno_279|Mecatronica|60.93
20260280|Alumno_280|Sistemas|75.1
20260281|Alumno_281|Electronica|61.83
20260282|Alumno_282|Electronica|78.78
20260283|Alumno_283|Electronica|82.53
20260284|Alumno_284|Sistemas|63.27
20260285|Alumno_285|Sistemas|71.7
20260286|Alumno_286|Industrial|69.1
20260287|Alumno_287|Industrial|93.03
20260288|Alumno_288|Sistemas|91.41
20260289|Alumno_289|Mecatronica|73.6
20260290|Alumno_290|Electronica|96.6
20260291|Alumno_291|Electronica|95.1
20260292|Alumno_292|Industrial|99.22
20260293|Alumno_293|Sistemas|61.9
20260294|Alumno_294|Electronica|72.88
20260295|Alumno_295|Sistemas|77.28
20260296|Alumno_296|Electronica|81.11
20260297|Alumno_297|Sistemas|99.22
20260298|Alumno_298|Mecatronica|75.85
20260299|Alumno_299|Sistemas|77.95
20260300|Alumno_300|Electronica|94.49
20260301|Alumno_301|Electronica|97.37
20260302|Alumno_302|Sistemas|63.63
20260303|Alumno_303|Mecatronica|92.57
20260304|Alumno_304|Sistemas|74.59
20260305|Alumno_305|Electronica|96.92
20260306|Alumno_306|Electronica|77.61
20260307|Alumno_307|Electronica|63.11
20260308|Alumno_308|Sistemas|96.79
20260309|Alumno_309|Electronica|86.98
20260310|Alumno_310|Industrial|74.47
20260311|Alumno_311|Mecatronica|72.86
20260312|Alumno_312|Sistemas|76.22
20260313|Alumno_313|Industrial|82.24
20260314|Alumno_314|Electronica|74.83
20260315|Alumno_315|Electronica|84.68
20260316|Alumno_316|Mecatronica|76.86
20260317|Alumno_317|Electronica|64.96
20260318|Alumno_318|Sistemas|92.85
20260319|Alumno_319|Industrial|88.44
20260320|Alumno_320|Industrial|87.3
20260321|Alumno_321|Mecatronica|84.74
20260322|Alumno_322|Electronica|84.05
20260323|Alumno_323|Electronica|66.48
20260324|Alumno_324|Industrial|92.34
20260325|Alumno_325|Industrial|74.08
20260326|Alumno_326|Sistemas|73.99
20260327|Alumno_327|Industrial|80.96
20260328|Alumno_328|Industrial|90.78
20260329|Alumno_329|Electronica|78.37
20260330|Alumno_330|Electronica|90.56
20260331|Alumno_331|Electronica|84.31
20260332|Alumno_332|Sistemas|74.24
20260333|Alumno_333|Industrial|86.54
20260334|Alumno_334|Industrial|97.35
20260335|Alumno_335|Sistemas|78.18
20260336|Alumno_336|Industrial|84.31
20260337|Alumno_337|Sistemas|88.28
20260338|Alumno_338|Industrial|94.33
20260339|Alumno_339|Electronica|70.45
20260340|Alumno_340|Industrial|84.94
20260341|Alumno_341|Mecatronica|64.02
20260342|Alumno_342|Mecatronica|70.1
20260343|Alumno_343|Sistemas|92.35
20260344|Alumno_344|Mecatronica|99.66
20260345|Alumno_345|Mecatronica|65.74
20260346|Alumno_346|Sistemas|74.07
20260347|Alumno_347|Industrial|71.99
20260348|Alumno_348|Mecatronica|81.96
20260349|Alumno_349|Sistemas|92.33
20260350|Alumno_350|Sistemas|88.85
20260351|Alumno_351|Industrial|67.89
20260352|Alumno_352|Mecatronica|78.98
20260353|Alumno_353|Electronica|68.55
20260354|Alumno_354|Electronica|87.7
20260355|Alumno_355|Industrial|76.58
20260356|Alumno_356|Industrial|83.26
20260357|Alumno_357|Electronica|95.72
20260358|Alumno_358|Industrial|94.16
20260359|Alumno_359|Mecatronica|87.56
20260360|Alumno_360|Sistemas|72.43
20260361|Alumno_361|Mecatronica|87.35
20260362|Alumno_362|Electronica|73.52
20260363|Alumno_363|Sistemas|74.94
20260364|Alumno_364|Sistemas|90.78
20260365|Alumno_365|Sistemas|94.83
20260366|Alumno_366|Sistemas|76.97
20260367|Alumno_367|Electronica|76.42
20260368|Alumno_368|Industrial|87.54
20260369|Alumno_369|Mecatronica|61.3
20260370|Alumno_370|Mecatronica|73.23
20260371|Alumno_371|Sistemas|62.4
20260372|Alumno_372|Mecatronica|97.59
20260373|Alumno_373|Sistemas|98.91
20260374|Alumno_374|Industrial|77.26
20260375|Alumno_375|Industrial|81.98
20260376|Alumno_376|Sistemas|65.0
20260377|Alumno_377|Industrial|68.68
20260378|Alumno_378|Electronica|71.13
20260379|Alumno_379|Sistemas|89.72
20260380|Alumno_380|Sistemas|95.76
20260381|Alumno_381|Sistemas|94.0
20260382|Alumno_382|Electronica|94.03
20260383|Alumno_383|Sistemas|60.63
20260384|Alumno_384|Sistemas|61.79
20260385|Alumno_385|Mecatronica|85.97
20260386|Alumno_386|Industrial|87.42
20260387|Alumno_387|Mecatronica|60.37
20260388|Alumno_388|Mecatronica|93.58
20260389|Alumno_389|Electronica|94.65
20260390|Alumno_390|Mecatronica|90.88
20260391|Alumno_391|Electronica|90.63
20260392|Alumno_392|Electronica|87.11
20260393|Alumno_393|Sistemas|79.05
20260394|Alumno_394|Industrial|85.1
20260395|Alumno_395|Electronica|67.56
20260396|Alumno_396|Electronica|71.4
20260397|Alumno_397|Sistemas|86.09
20260398|Alumno_398|Mecatronica|79.58
20260399|Alumno_399|Mecatronica|82.58
20260400|Alumno_400|Industrial|70.41
20260401|Alumno_401|Sistemas|86.79
20260402|Alumno_402|Electronica|81.25
20260403|Alumno_403|Industrial|60.27
20260404|Alumno_404|Sistemas|60.62
20260405|Alumno_405|Sistemas|74.67
20260406|Alumno_406|Mecatronica|79.33
20260407|Alumno_407|Mecatronica|96.46
20260408|Alumno_408|Electronica|88.58
20260409|Alumno_409|Sistemas|74.97
20260410|Alumno_410|Electronica|89.28
20260411|Alumno_411|Sistemas|64.65
20260412|Alumno_412|Sistemas|80.18
20260413|Alumno_413|Electronica|74.05
20260414|Alumno_414|Mecatronica|98.51
20260415|Alumno_415|Mecatronica|87.84
20260416|Alumno_416|Electronica|68.51
20260417|Alumno_417|Industrial|81.01
20260418|Alumno_418|Sistemas|84.3
20260419|Alumno_419|Industrial|83.23
20260420|Alumno_420|Mecatronica|70.86
20260421|Alumno_421|Electronica|76.27
20260422|Alumno_422|Mecatronica|93.29
20260423|Alumno_423|Sistemas|94.69
20260424|Alumno_424|Industrial|66.17
20260425|Alumno_425|Electronica|85.25
20260426|Alumno_426|Industrial|97.48
20260427|Alumno_427|Electronica|64.3
20260428|Alumno_428|Industrial|88.29
20260429|Alumno_429|Sistemas|80.79
20260430|Alumno_430|Mecatronica|89.61
20260431|Alumno_431|Mecatronica|89.71
20260432|Alumno_432|Sistemas|88.2
20260433|Alumno_433|Industrial|84.84
20260434|Alumno_434|Sistemas|64.3
20260435|Alumno_435|Mecatronica|83.58
20260436|Alumno_436|Mecatronica|93.9
20260437|Alumno_437|Industrial|90.78
20260438|Alumno_438|Electronica|91.69
20260439|Alumno_439|Sistemas|97.43
20260440|Alumno_440|Electronica|65.53
20260441|Alumno_441|Industrial|67.05
20260442|Alumno_442|Mecatronica|95.24
20260443|Alumno_443|Electronica|96.84
20260444|Alumno_444|Industrial|64.5
20260445|Alumno_445|Industrial|79.15
20260446|Alumno_446|Electronica|94.65
20260447|Alumno_447|Industrial|65.23
20260448|Alumno_448|Industrial|77.04
20260449|Alumno_449|Sistemas|81.27
20260450|Alumno_450|Electronica|87.93
20260451|Alumno_451|Electronica|96.28
20260452|Alumno_452|Sistemas|97.65
20260453|Alumno_453|Industrial|99.09
20260454|Alumno_454|Sistemas|72.48
20260455|Alumno_455|Industrial|60.82
20260456|Alumno_456|Mecatronica|68.23
20260457|Alumno_457|Mecatronica|64.31
20260458|Alumno_458|Mecatronica|91.94
20260459|Alumno_459|Electronica|93.86
20260460|Alumno_460|Mecatronica|70.67
20260461|Alumno_461|Electronica|96.7
20260462|Alumno_462|Sistemas|96.24
20260463|Alumno_463|Industrial|99.58
20260464|Alumno_464|Industrial|83.6
20260465|Alumno_465|Electronica|95.66
20260466|Alumno_466|Industrial|95.91
20260467|Alumno_467|Industrial|62.46
20260468|Alumno_468|Electronica|93.69
20260469|Alumno_469|Mecatronica|61.97
20260470|Alumno_470|Sistemas|96.24
20260471|Alumno_471|Sistemas|79.72
20260472|Alumno_472|Electronica|94.87
20260473|Alumno_473|Mecatronica|97.82
20260474|Alumno_474|Electronica|73.41
20260475|Alumno_475|Electronica|61.04
20260476|Alumno_476|Mecatronica|83.99
20260477|Alumno_477|Industrial|94.48
20260478|Alumno_478|Industrial|92.9
20260479|Alumno_479|Industrial|84.16
20260480|Alumno_480|Electronica|64.82
20260481|Alumno_481|Industrial|81.4
20260482|Alumno_482|Sistemas|62.48
20260483|Alumno_483|Electronica|69.81
20260484|Alumno_484|Mecatronica|91.61
20260485|Alumno_485|Industrial|87.97
20260486|Alumno_486|Electronica|87.12
20260487|Alumno_487|Sistemas|89.32
20260488|Alumno_488|Industrial|94.34
20260489|Alumno_489|Electronica|99.49
20260490|Alumno_490|Electronica|71.96
20260491|Alumno_491|Sistemas|72.14
20260492|Alumno_492|Mecatronica|86.56
20260493|Alumno_493|Mecatronica|86.15
20260494|Alumno_494|Electronica|67.06
20260495|Alumno_495|Mecatronica|84.8
20260496|Alumno_496|Industrial|93.13
20260497|Alumno_497|Mecatronica|66.09
20260498|Alumno_498|Industrial|76.42
20260499|Alumno_499|Mecatronica|71.62
20260500|Alumno_500|Sistemas|85.69
20260501|Alumno_501|Industrial|72.56
20260502|Alumno_502|Mecatronica|84.03
20260503|Alumno_503|Industrial|89.37
20260504|Alumno_504|Mecatronica|69.19
20260505|Alumno_505|Industrial|64.98
20260506|Alumno_506|Industrial|85.75
20260507|Alumno_507|Industrial|84.55
20260508|Alumno_508|Industrial|78.01
20260509|Alumno_509|Mecatronica|92.0
20260510|Alumno_510|Industrial|68.11
20260511|Alumno_511|Industrial|87.0
20260512|Alumno_512|Mecatronica|97.24
20260513|Alumno_513|Sistemas|88.84
20260514|Alumno_514|Mecatronica|96.73
20260515|Alumno_515|Sistemas|92.83
20260516|Alumno_516|Electronica|85.82
20260517|Alumno_517|Mecatronica|99.37
20260518|Alumno_518|Sistemas|69.18
20260519|Alumno_519|Mecatronica|74.77
20260520|Alumno_520|Mecatronica|62.32
20260521|Alumno_521|Industrial|68.87
20260522|Alumno_522|Electronica|69.14
20260523|Alumno_523|Mecatronica|93.18
20260524|Alumno_524|Industrial|74.6
20260525|Alumno_525|Industrial|79.16
20260526|Alumno_526|Sistemas|91.55
20260527|Alumno_527|Electronica|70.12
20260528|Alumno_528|Industrial|87.32
20260529|Alumno_529|Sistemas|78.11
20260530|Alumno_530|Electronica|99.85
20260531|Alumno_531|Industrial|90.99
20260532|Alumno_532|Electronica|79.11
20260533|Alumno_533|Sistemas|73.62
20260534|Alumno_534|Industrial|94.69
20260535|Alumno_535|Sistemas|69.07
20260536|Alumno_536|Electronica|89.02
20260537|Alumno_537|Industrial|67.02
20260538|Alumno_538|Industrial|96.28
20260539|Alumno_539|Electronica|81.15
20260540|Alumno_540|Electronica|62.5
20260541|Alumno_541|Mecatronica|83.84
20260542|Alumno_542|Industrial|85.17
20260543|Alumno_543|Industrial|89.08
20260544|Alumno_544|Mecatronica|60.86
20260545|Alumno_545|Industrial|68.32
20260546|Alumno_546|Electronica|85.86
20260547|Alumno_547|Mecatronica|64.76
20260548|Alumno_548|Mecatronica|90.04
20260549|Alumno_549|Industrial|84.15
20260550|Alumno_550|Industrial|64.92
20260551|Alumno_551|Sistemas|88.82
20260552|Alumno_552|Sistemas|78.8
20260553|Alumno_553|Mecatronica|67.8
20260554|Alumno_554|Sistemas|83.14
20260555|Alumno_555|Industrial|61.63
20260556|Alumno_556|Electronica|79.71
20260557|Alumno_557|Industrial|82.74
20260558|Alumno_558|Electronica|96.12
20260559|Alumno_559|Industrial|89.57
20260560|Alumno_560|Industrial|72.55
20260561|Alumno_561|Industrial|87.29
20260562|Alumno_562|Sistemas|82.41
20260563|Alumno_563|Industrial|97.95
20260564|Alumno_564|Electronica|86.61
20260565|Alumno_565|Industrial|71.06
20260566|Alumno_566|Sistemas|83.98
20260567|Alumno_567|Sistemas|94.25
20260568|Alumno_568|Electronica|86.52
20260569|Alumno_569|Mecatronica|62.31
20260570|Alumno_570|Sistemas|77.32
20260571|Alumno_571|Mecatronica|78.08
20260572|Alumno_572|Electronica|60.6
20260573|Alumno_573|Mecatronica|80.73
20260574|Alumno_574|Industrial|93.87
20260575|Alumno_575|Electronica|90.05
20260576|Alumno_576|Industrial|98.29
20260577|Alumno_577|Sistemas|88.76
20260578|Alumno_578|Industrial|98.91
20260579|Alumno_579|Industrial|85.76
20260580|Alumno_580|Electronica|62.17
20260581|Alumno_581|Mecatronica|62.66
20260582|Alumno_582|Mecatronica|68.7
20260583|Alumno_583|Sistemas|71.21
20260584|Alumno_584|Industrial|97.7
20260585|Alumno_585|Industrial|70.49
20260586|Alumno_586|Mecatronica|91.97
20260587|Alumno_587|Sistemas|63.18
20260588|Alumno_588|Sistemas|79.97
20260589|Alumno_589|Industrial|98.9
20260590|Alumno_590|Sistemas|63.88
20260591|Alumno_591|Electronica|88.48
20260592|Alumno_592|Electronica|92.35
20260593|Alumno_593|Electronica|80.04
20260594|Alumno_594|Electronica|60.99
20260595|Alumno_595|Sistemas|76.61
20260596|Alumno_596|Sistemas|95.19
20260597|Alumno_597|Electronica|90.48
20260598|Alumno_598|Sistemas|89.28
20260599|Alumno_599|Sistemas|69.8
20260600|Alumno_600|Electronica|93.22
20260601|Alumno_601|Industrial|94.47
20260602|Alumno_602|Electronica|78.6
20260603|Alumno_603|Mecatronica|92.4
20260604|Alumno_604|Mecatronica|98.64
20260605|Alumno_605|Industrial|80.45
20260606|Alumno_606|Sistemas|86.64
20260607|Alumno_607|Sistemas|77.53
20260608|Alumno_608|Electronica|91.77
20260609|Alumno_609|Sistemas|92.85
20260610|Alumno_610|Electronica|89.46
20260611|Alumno_611|Mecatronica|91.44
20260612|Alumno_612|Mecatronica|87.6
20260613|Alumno_613|Industrial|78.2
20260614|Alumno_614|Electronica|95.96
20260615|Alumno_615|Sistemas|83.87
20260616|Alumno_616|Sistemas|91.22
20260617|Alumno_617|Electronica|68.02
20260618|Alumno_618|Electronica|61.34
20260619|Alumno_619|Industrial|72.46
20260620|Alumno_620|Mecatronica|94.84
20260621|Alumno_621|Industrial|73.57
20260622|Alumno_622|Sistemas|85.42
20260623|Alumno_623|Mecatronica|97.57
20260624|Alumno_624|Mecatronica|67.66
20260625|Alumno_625|Electronica|76.54
20260626|Alumno_626|Electronica|73.09
20260627|Alumno_627|Electronica|74.97
20260628|Alumno_628|Sistemas|98.19
20260629|Alumno_629|Sistemas|99.53
20260630|Alumno_630|Mecatronica|74.5
20260631|Alumno_631|Mecatronica|95.45
20260632|Alumno_632|Electronica|76.43
20260633|Alumno_633|Industrial|73.94
20260634|Alumno_634|Sistemas|66.52
20260635|Alumno_635|Mecatronica|69.09
20260636|Alumno_636|Electronica|74.9
20260637|Alumno_637|Sistemas|68.71
20260638|Alumno_638|Mecatronica|91.67
20260639|Alumno_639|Sistemas|90.39
20260640|Alumno_640|Sistemas|81.0
20260641|Alumno_641|Sistemas|64.18
20260642|Alumno_642|Industrial|99.65
20260643|Alumno_643|Electronica|86.08
20260644|Alumno_644|Sistemas|92.35
20260645|Alumno_645|Sistemas|70.59
20260646|Alumno_646|Mecatronica|62.42
20260647|Alumno_647|Industrial|94.19
20260648|Alumno_648|Electronica|63.45
20260649|Alumno_649|Sistemas|70.36
20260650|Alumno_650|Electronica|65.25
20260651|Alumno_651|Sistemas|67.27
20260652|Alumno_652|Sistemas|79.84
20260653|Alumno_653|Sistemas|67.6
20260654|Alumno_654|Electronica|61.14
20260655|Alumno_655|Electronica|67.53
20260656|Alumno_656|Sistemas|93.53
20260657|Alumno_657|Industrial|76.38
20260658|Alumno_658|Mecatronica|62.07
20260659|Alumno_659|Industrial|87.58
20260660|Alumno_660|Electronica|90.32
20260661|Alumno_661|Sistemas|75.86
20260662|Alumno_662|Electronica|70.07
20260663|Alumno_663|Electronica|63.25
20260664|Alumno_664|Electronica|64.13
20260665|Alumno_665|Mecatronica|65.88
20260666|Alumno_666|Mecatronica|91.01
20260667|Alumno_667|Sistemas|71.53
20260668|Alumno_668|Electronica|73.78
20260669|Alumno_669|Industrial|71.75
20260670|Alumno_670|Mecatronica|65.56
20260671|Alumno_671|Electronica|99.05
20260672|Alumno_672|Mecatronica|85.33
20260673|Alumno_673|Sistemas|84.5
20260674|Alumno_674|Sistemas|77.47
