20260166|Alumno_166|Sistemas|97.25
20260167|Alumno_167|Mecatronica|77.07
20260168|Alumno_168|Mecatronica|88.54
20260169|Alumno_169|Industrial|60.57
20260170|Alumno_170|Electronica|69.59
20260171|Alumno_171|Electronica|62.44
20260172|Alumno_172|Sistemas|93.12
20260173|Alumno_173|Electronica|90.28
20260174|Alumno_174|Sistemas|63.04
20260175|Alumno_175|Mecatronica|77.52
20260176|Alumno_176|Electronica|69.64
20260177|Alumno_177|Industrial|73.03
20260178|Alumno_178|Electronica|86.83
20260179|Alumno_179|Sistemas|97.07
20260180|Alumno_180|Electronica|80.3
20260181|Alumno_181|Electronica|96.12
20260182|Alumno_182|Industrial|72.89
20260183|Alumno_183|Industrial|83.79
20260184|Alumno_184|Sistemas|91.08
20260185|Alumno_185|Industrial|79.77
20260186|Alumno_186|Industrial|69.73
20260187|Alumno_187|Industrial|77.11
20260188|Alumno_188|Electronica|64.06
20260189|Alumno_189|Industrial|72.15
20260190|Alumno_190|Electronica|91.38
20260191|Alumno_191|Sistemas|77.65
20260192|Alumno_192|Mecatronica|91.86
20260193|Alumno_193|Mecatronica|67.41
20260194|Alumno_194|Mecatronica|60.23
20260195|Alumno_195|Electronica|98.4
20260196|Alumno_196|Mecatronica|81.94
20260197|Alumno_197|Sistemas|99.88
20260198|Alumno_198|Electronica|79.81
20260199|Alumno_199|Mecatronica|88.38
20260200|Alumno_200|Mecatronica|98.18
20260201|Alumno_201|Mecatronica|94.38
20260202|Alumno_202|Sistemas|64.28
20260203|Alumno_203|Sistemas|72.37
20260204|Alumno_204|Industrial|88.93
20260205|Alumno_205|Mecatronica|98.57
20260206|Alumno_206|Mecatronica|87.21
20260207|Alumno_207|Industrial|99.62
20260208|Alumno_208|Mecatronica|75.55
20260209|Alumno_209|Mecatronica|97.27
20260210|Alumno_210|Sistemas|64.34
20260211|Alumno_211|Sistemas|93.76
20260212|Alumno_212|Mecatronica|73.14
20260213|Alumno_213|Sistemas|92.67
20260214|Alumno_214|Mecatronica|65.97
20260215|Alumno_215|Sistemas|70.72
20260216|Alumno_216|Industrial|78.03
20260217|Alumno_217|Sistemas|69.52
20260218|Alumno_218|Mecatronica|85.65
20260219|Alumno_219|Sistemas|84.39
20260220|Alumno_220|Industrial|63.34
20260221|Alumno_221|Mecatronica|90.99
20260222|Alumno_222|Industrial|87.34
20260223|Alumno_223|Industrial|98.19
20260224|Alumno_224|Electronica|79.73
20260225|Alumno_225|Mecatronica|81.71
20260226|Alumno_226|Sistemas|81.4
20260227|Alumno_227|Electronica|85.89
20260228|Alumno_228|Mecatronica|86.84
20260229|Alumno_229|Sistemas|74.04
20260230|Alumno_230|Mecatronica|70.82
20260231|Alumno_231|Sistemas|85.64
20260232|Alumno_232|Electronica|67.14
20260233|Alumno_233|Mecatronica|86.14
20260234|Alumno_234|Industrial|65.91
20260235|Alumno_235|Industrial|61.38
20260236|Alumno_236|Sistemas|85.09
20260237|Alumno_237|Sistemas|87.89
20260238|Alumno_238|Mecatronica|83.95
20260239|Alumno_239|Sistemas|76.65
20260240|Alumno_240|Sistemas|75.52
20260241|Alumno_241|Industrial|96.26
20260242|Alumno_242|Electronica|75.43
20260243|Alumno_243|Mecatronica|99.52
20260244|Alumno_244|Mecatronica|96.17
20260245|Alumno_245|Industrial|86.65
20260246|Alumno_246|Mecatronica|73.39
20260247|Alumno_247|Mecatronica|70.12
20260248|Alumno_248|Sistemas|60.56
20260249|Alumno_249|Mecatronica|79.22
20260250|Alumno_250|Industrial|99.0
20260251|Alumno_251|Sistemas|98.73
20260252|Alumno_252|Sistemas|68.29
20260253|Alumno_253|Electronica|84.13
20260254|Alumno_254|Electronica|70.71
20260255|Alumno_255|Electronica|99.08
20260256|Alumno_256|Sistemas|73.18
20260257|Alumno_257|Electronica|65.39
20260258|Alumno_258|Mecatronica|67.7
20260259|Alumno_259|Sistemas|98.77
20260260|Alumno_260|Electronica|98.11
20260261|Alumno_261|Electronica|90.88
20260262|Alumno_262|Electronica|66.13
20260263|Alumno_263|Electronica|80.32
20260264|Alumno_264|Sistemas|92.02
20260265|Alumno_265|Electronica|82.49
20260266|Alumno_266|Industrial|61.61
20260267|Alumno_267|Electronica|70.7
20260268|Alumno_268|Mecatronica|88.2
20260269|Alumno_269|Electronica|68.62
20260270|Alumno_270|Electronica|69.78
20260271|Alumno_271|Electronica|63.23
20260272|Alumno_272|Mecatronica|74.89
20260273|Alumno_273|Electronica|84.74
20260274|Alumno_274|Industrial|74.3
20260275|Alumno_275|Sistemas|72.56
20260276|Alumno_276|Sistemas|66.05
20260277|Alumno_277|Industrial|61.84
20260278|Alumno_278|Mecatronica|86.35
20260279|Alumno_279|Industrial|61.9
20260280|Alumno_280|Sistemas|60.48
20260281|Alumno_281|Sistemas|97.88
20260282|Alumno_282|Electronica|74.04
20260283|Alumno_283|Mecatronica|95.25
20260284|Alumno_284|Electronica|96.81
20260285|Alumno_285|Industrial|62.5
20260286|Alumno_286|Sistemas|64.86
20260287|Alumno_287|Electronica|70.66
20260288|Alumno_288|Industrial|61.61
20260289|Alumno_289|Mecatronica|94.12
20260290|Alumno_290|Electronica|96.28
20260291|Alumno_291|Mecatronica|60.06
20260292|Alumno_292|Sistemas|95.75
20260293|Alumno_293|Sistemas|66.96
20260294|Alumno_294|Industrial|70.35
20260295|Alumno_295|Mecatronica|60.4
20260296|Alumno_296|Industrial|97.01
20260297|Alumno_297|Electronica|88.32
20260298|Alumno_298|Mecatronica|95.93
20260299|Alumno_299|Sistemas|65.13
20260300|Alumno_300|Mecatronica|61.6
20260301|Alumno_301|Sistemas|75.83
20260302|Alumno_302|Mecatronica|88.4
20260303|Alumno_303|Mecatronica|89.71
20260304|Alumno_304|Industrial|62.07
20260305|Alumno_305|Sistemas|88.22
20260306|Alumno_306|Industrial|67.94
20260307|Alumno_307|Mecatronica|88.28
20260308|Alumno_308|Industrial|93.27
20260309|Alumno_309|Mecatronica|88.88
20260310|Alumno_310|Sistemas|65.89
20260311|Alumno_311|Mecatronica|73.71
20260312|Alumno_312|Electronica|66.4
20260313|Alumno_313|Industrial|78.53
20260314|Alumno_314|Industrial|68.3
20260315|Alumno_315|Mecatronica|87.07
20260316|Alumno_316|Industrial|70.96
20260317|Alumno_317|Sistemas|80.88
20260318|Alumno_318|Sistemas|94.62
20260319|Alumno_319|Electronica|94.28
20260320|Alumno_320|Electronica|91.47
20260321|Alumno_321|Industrial|89.99
20260322|Alumno_322|Electronica|62.31
20260323|Alumno_323|Sistemas|90.11
20260324|Alumno_324|Industrial|98.05
20260325|Alumno_325|Mecatronica|73.94
20260326|Alumno_326|Industrial|74.41
20260327|Alumno_327|Industrial|96.48
20260328|Alumno_328|Industrial|70.96
20260329|Alumno_329|Electronica|76.29
20260330|Alumno_330|Sistemas|69.26
20260331|Alumno_331|Sistemas|93.35
20260332|Alumno_332|Mecatronica|61.3
20260333|Alumno_333|Mecatronica|67.52
20260334|Alumno_334|Electronica|77.26
20260335|Alumno_335|Sistemas|89.33
20260336|Alumno_336|Sistemas|76.3
20260337|Alumno_337|Industrial|76.3
20260338|Alumno_338|Sistemas|61.47
20260339|Alumno_339|Electronica|74.13
20260340|Alumno_340|Mecatronica|88.08
20260341|Alumno_341|Mecatronica|73.01
20260342|Alumno_342|Electronica|79.95
20260343|Alumno_343|Sistemas|69.8
20260344|Alumno_344|Sistemas|67.79
20260345|Alumno_345|Mecatronica|62.91
20260346|Alumno_346|Industrial|68.51
20260347|Alumno_347|Sistemas|96.37
20260348|Alumno_348|Electronica|62.96
20260349|Alumno_349|Industrial|70.69
20260350|Alumno_350|Sistemas|62.45
20260351|Alumno_351|Sistemas|68.26
20260352|Alumno_352|Electronica|71.88
20260353|Alumno_353|Mecatronica|60.03
20260354|Alumno_354|Electronica|95.03
20260355|Alumno_355|Sistemas|91.7
20260356|Alumno_356|Electronica|63.16
20260357|Alumno_357|Electronica|85.22
20260358|Alumno_358|Industrial|60.56
20260359|Alumno_359|Industrial|69.89
20260360|Alumno_360|Industrial|81.16
20260361|Alumno_361|Mecatronica|99.92
20260362|Alumno_362|Industrial|71.63
20260363|Alumno_363|Industrial|71.88
20260364|Alumno_364|Sistemas|67.51
20260365|Alumno_365|Electronica|97.8
20260366|Alumno_366|Mecatronica|70.65
20260367|Alumno_367|Mecatronica|92.42
20260368|Alumno_368|Industrial|84.61
20260369|Alumno_369|Industrial|94.23
20260370|Alumno_370|Electronica|84.23
20260371|Alumno_371|Industrial|63.16
20260372|Alumno_372|Sistemas|91.52
20260373|Alumno_373|Industrial|71.09
20260374|Alumno_374|Electronica|79.4
20260375|Alumno_375|Sistemas|87.72
20260376|Alumno_376|Sistemas|91.34
20260377|Alumno_377|Electronica|77.75
20260378|Alumno_378|Sistemas|72.63
20260379|Alumno_379|Sistemas|87.19
20260380|Alumno_380|Mecatronica|81.32
20260381|Alumno_381|Sistemas|84.74
20260382|Alumno_382|Mecatronica|78.5
20260383|Alumno_383|Industrial|80.51
20260384|Alumno_384|Mecatronica|64.41
20260385|Alumno_385|Sistemas|82.0
20260386|Alumno_386|Industrial|75.81
20260387|Alumno_387|Sistemas|95.38
20260388|Alumno_388|Sistemas|60.55
20260389|Alumno_389|Electronica|70.56
20260390|Alumno_390|Industrial|89.2
20260391|Alumno_391|Industrial|82.01
20260392|Alumno_392|Industrial|92.24
20260393|Alumno_393|Industrial|71.78
20260394|Alumno_394|Electronica|65.56
20260395|Alumno_395|Sistemas|73.65
20260396|Alumno_396|Electronica|72.0
20260397|Alumno_397|Mecatronica|81.66
20260398|Alumno_398|Electronica|70.12
20260399|Alumno_399|Mecatronica|92.7
20260400|Alumno_400|Industrial|63.67
20260401|Alumno_401|Mecatronica|81.79
20260402|Alumno_402|Sistemas|60.26
20260403|Alumno_403|Industrial|90.78
20260404|Alumno_404|Mecatronica|73.43
20260405|Alumno_405|Mecatronica|92.35
20260406|Alumno_406|Industrial|87.37
20260407|Alumno_407|Mecatronica|62.18
20260408|Alumno_408|Industrial|84.54
20260409|Alumno_409|Mecatronica|74.56
20260410|Alumno_410|Sistemas|71.28
20260411|Alumno_411|Mecatronica|60.35
20260412|Alumno_412|Mecatronica|67.13
20260413|Alumno_413|Sistemas|68.12
20260414|Alumno_414|Sistemas|70.37
20260415|Alumno_415|Electronica|65.62
20260416|Alumno_416|Electronica|88.76
20260417|Alumno_417|Industrial|85.3
20260418|Alumno_418|Electronica|73.0
20260419|Alumno_419|Electronica|99.63
20260420|Alumno_420|Sistemas|75.24
20260421|Alumno_421|Mecatronica|66.02
20260422|Alumno_422|Mecatronica|86.8
20260423|Alumno_423|Electronica|97.81
20260424|Alumno_424|Mecatronica|77.42
20260425|Alumno_425|Electronica|83.95
20260426|Alumno_426|Mecatronica|94.36
20260427|Alumno_427|Sistemas|90.1
20260428|Alumno_428|Industrial|97.29
20260429|Alumno_429|Sistemas|72.19
20260430|Alumno_430|Industrial|97.04
20260431|Alumno_431|Electronica|66.06
20260432|Alumno_432|Industrial|86.9
20260433|Alumno_433|Sistemas|82.45
20260434|Alumno_434|Sistemas|83.05
20260435|Alumno_435|Sistemas|91.04
20260436|Alumno_436|Electronica|84.86
20260437|Alumno_437|Electronica|93.83
20260438|Alumno_438|Industrial|79.86
20260439|Alumno_439|Mecatronica|87.95
20260440|Alumno_440|Electronica|79.39
20260441|Alumno_441|Sistemas|68.0
20260442|Alumno_442|Industrial|96.24
20260443|Alumno_443|Mecatronica|81.31
20260444|Alumno_444|Electronica|95.51
20260445|Alumno_445|Industrial|69.09
20260446|Alumno_446|Sistemas|63.15
20260447|Alumno_447|Electronica|95.02
20260448|Alumno_448|Sistemas|94.89
20260449|Alumno_449|Industrial|74.02
20260450|Alumno_450|Industrial|81.24
20260451|Alumno_451|Industrial|62.98
20260452|Alumno_452|Sistemas|70.4
20260453|Alumno_453|Electronica|73.07
20260454|Alumno_454|Electronica|84.58
20260455|Alumno_455|Sistemas|78.15
20260456|Alumno_456|Electronica|68.55
20260457|Alumno_457|Sistemas|79.84
20260458|Alumno_458|Electronica|88.53
20260459|Alumno_459|Electronica|77.6
20260460|Alumno_460|Mecatronica|79.55
20260461|Alumno_461|Sistemas|88.95
20260462|Alumno_462|Sistemas|80.37
20260463|Alumno_463|Mecatronica|92.11
20260464|Alumno_464|Sistemas|98.57
20260465|Alumno_465|Electronica|86.08
20260466|Alumno_466|Sistemas|84.57
20260467|Alumno_467|Electronica|71.23
20260468|Alumno_468|Mecatronica|99.58
20260469|Alumno_469|Mecatronica|67.4
20260470|Alumno_470|Electronica|80.14
20260471|Alumno_471|Industrial|71.71
20260472|Alumno_472|Electronica|93.7
20260473|Alumno_473|Electronica|61.11
20260474|Alumno_474|Industrial|68.6
20260475|Alumno_475|Electronica|92.64
20260476|Alumno_476|Industrial|85.38
20260477|Alumno_477|Industrial|68.7
20260478|Alumno_478|Mecatronica|88.79
20260479|Alumno_479|Electronica|83.3
20260480|Alumno_480|Industrial|64.71
20260481|Alumno_481|Mecatronica|68.17
20260482|Alumno_482|Electronica|87.88
20260483|Alumno_483|Mecatronica|70.51
20260484|Alumno_484|Sistemas|72.33
20260485|Alumno_485|Mecatronica|93.18
20260486|Alumno_486|Electronica|80.35
20260487|Alumno_487|Sistemas|62.49
20260488|Alumno_488|Industrial|86.74
20260489|Alumno_489|Industrial|86.3
20260490|Alumno_490|Electronica|98.81
20260491|Alumno_491|Sistemas|64.54
20260492|Alumno_492|Mecatronica|95.51
20260493|Alumno_493|Sistemas|83.26
20260494|Alumno_494|Electronica|61.63
20260495|Alumno_495|Sistemas|84.09
20260496|Alumno_496|Electronica|64.78
20260497|Alumno_497|Mecatronica|94.78
20260498|Alumno_498|Electronica|96.16
20260499|Alumno_499|Electronica|87.03
20260500|Alumno_500|Mecatronica|93.81
20260501|Alumno_501|Sistemas|92.6
20260502|Alumno_502|Sistemas|66.49
20260503|Alumno_503|Industrial|94.58
20260504|Alumno_504|Industrial|75.56
20260505|Alumno_505|Electronica|72.18
20260506|Alumno_506|Industrial|77.56
20260507|Alumno_507|Mecatronica|65.86
20260508|Alumno_508|Sistemas|74.06
20260509|Alumno_509|Electronica|66.06
20260510|Alumno_510|Mecatronica|78.35
20260511|Alumno_511|Mecatronica|72.83
20260512|Alumno_512|Sistemas|63.59
20260513|Alumno_513|Electronica|84.87
20260514|Alumno_514|Mecatronica|98.43
20260515|Alumno_515|Electronica|91.03
20260516|Alumno_516|Mecatronica|74.84
20260517|Alumno_517|Electronica|66.09
20260518|Alumno_518|Sistemas|93.87
20260519|Alumno_519|Sistemas|82.85
20260520|Alumno_520|Electronica|93.92
20260521|Alumno_521|Mecatronica|67.81
20260522|Alumno_522|Mecatronica|69.43
20260523|Alumno_523|Industrial|96.93
20260524|Alumno_524|Sistemas|86.38
20260525|Alumno_525|Mecatronica|97.22
20260526|Alumno_526|Sistemas|73.56
20260527|Alumno_527|Industrial|99.46
20260528|Alumno_528|Electronica|98.86
20260529|Alumno_529|Mecatronica|76.71
20260530|Alumno_530|Mecatronica|97.87
20260531|Alumno_531|Electronica|96.98
20260532|Alumno_532|Electronica|79.3
20260533|Alumno_533|Sistemas|82.57
20260534|Alumno_534|Industrial|85.23
20260535|Alumno_535|Industrial|94.72
20260536|Alumno_536|Sistemas|61.16
20260537|Alumno_537|Sistemas|89.25
20260538|Alumno_538|Sistemas|70.04
20260539|Alumno_539|Sistemas|95.17
20260540|Alumno_540|Industrial|85.41
20260541|Alumno_541|Electronica|97.3
20260542|Alumno_542|Mecatronica|77.33
20260543|Alumno_543|Industrial|83.05
20260544|Alumno_544|Electronica|65.57
20260545|Alumno_545|Industrial|98.27
20260546|Alumno_546|Sistemas|75.34
20260547|Alumno_547|Industrial|80.49
20260548|Alumno_548|Industrial|85.28
20260549|Alumno_549|Mecatronica|76.71
20260550|Alumno_550|Sistemas|97.45
20260551|Alumno_551|Electronica|71.33
20260552|Alumno_552|Mecatronica|97.08
20260553|Alumno_553|Industrial|93.22
20260554|Alumno_554|Electronica|86.47
20260555|Alumno_555|Electronica|68.23
20260556|Alumno_556|Electronica|98.63
20260557|Alumno_557|Sistemas|87.59
20260558|Alumno_558|Electronica|85.65
20260559|Alumno_559|Sistemas|98.69
20260560|Alumno_560|Sistemas|94.1
20260561|Alumno_561|Mecatronica|80.54
20260562|Alumno_562|Sistemas|65.64
20260563|Alumno_563|Electronica|94.36
20260564|Alumno_564|Mecatronica|89.54
20260565|Alumno_565|Industrial|60.29
20260566|Alumno_566|Sistemas|85.94
20260567|Alumno_567|Industrial|83.47
20260568|Alumno_568|Sistemas|85.86
20260569|Alumno_569|Mecatronica|95.25
20260570|Alumno_570|Electronica|96.79
20260571|Alumno_571|Industrial|71.53
20260572|Alumno_572|Electronica|84.25
20260573|Alumno_573|Industrial|93.9
20260574|Alumno_574|Industrial|80.2
20260575|Alumno_575|Industrial|97.82
20260576|Alumno_576|Sistemas|77.67
20260577|Alumno_577|Sistemas|88.68
20260578|Alumno_578|Mecatronica|75.97
20260579|Alumno_579|Industrial|64.72
20260580|Alumno_580|Electronica|74.33
20260581|Alumno_581|Mecatronica|61.94
20260582|Alumno_582|Industrial|60.77
20260583|Alumno_583|Mecatronica|97.2
20260584|Alumno_584|Mecatronica|72.9
20260585|Alumno_585|Electronica|70.1
20260586|Alumno_586|Sistemas|63.1
20260587|Alumno_587|Electronica|63.62
20260588|Alumno_588|Electronica|93.77
20260589|Alumno_589|Electronica|80.78
20260590|Alumno_590|Industrial|98.27
20260591|Alumno_591|Industrial|70.75
20260592|Alumno_592|Industrial|97.54
20260593|Alumno_593|Mecatronica|83.26
20260594|Alumno_594|Sistemas|98.83
20260595|Alumno_595|Mecatronica|77.73
20260596|Alumno_596|Industrial|96.09
20260597|Alumno_597|Mecatronica|74.67
20260598|Alumno_598|Mecatronica|67.55
20260599|Alumno_599|Mecatronica|85.53
20260600|Alumno_600|Industrial|61.58
20260601|Alumno_601|Electronica|67.0
20260602|Alumno_602|Sistemas|86.68
20260603|Alumno_603|Mecatronica|71.69
20260604|Alumno_604|Electronica|69.64
20260605|Alumno_605|Mecatronica|71.03
20260606|Alumno_606|Mecatronica|68.75
20260607|Alumno_607|Electronica|89.55
20260608|Alumno_608|Electronica|99.21
20260609|Alumno_609|Mecatronica|92.51
20260610|Alumno_610|Industrial|64.93
20260611|Alumno_611|Mecatronica|96.83
20260612|Alumno_612|Electronica|74.88
20260613|Alumno_613|Mecatronica|66.88
20260614|Alumno_614|Mecatronica|95.69
20260615|Alumno_615|Mecatronica|76.81
20260616|Alumno_616|Industrial|83.26
20260617|Alumno_617|Sistemas|69.91
20260618|Alumno_618|Mecatronica|74.95
20260619|Alumno_619|Electronica|85.38
20260620|Alumno_620|Sistemas|99.32
20260621|Alumno_621|Mecatronica|77.27
20260622|Alumno_622|Industrial|84.88
20260623|Alumno_623|Mecatronica|68.54
20260624|Alumno_624|Sistemas|77.52
20260625|Alumno_625|Industrial|97.75
20260626|Alumno_626|Electronica|88.65
20260627|Alumno_627|Mecatronica|90.62
20260628|Alumno_628|Electronica|66.03
20260629|Alumno_629|Mecatronica|75.86
20260630|Alumno_630|Electronica|71.03
20260631|Alumno_631|Industrial|66.63
20260632|Alumno_632|Industrial|95.61
20260633|Alumno_633|Electronica|71.39
20260634|Alumno_634|Sistemas|73.89
20260635|Alumno_635|Mecatronica|67.34
20260636|Alumno_636|Sistemas|99.59
20260637|Alumno_637|Sistemas|75.31
20260638|Alumno_638|Mecatronica|72.71
20260639|Alumno_639|Electronica|96.36
20260640|Alumno_640|Electronica|64.49
20260641|Alumno_641|Industrial|66.07
20260642|Alumno_642|Industrial|71.41
20260643|Alumno_643|Electronica|82.66
20260644|Alumno_644|Mecatronica|65.32
20260645|Alumno_645|Industrial|92.55
20260646|Alumno_646|Electronica|94.09
20260647|Alumno_647|Mecatronica|80.54
20260648|Alumno_648|Electronica|74.09
20260649|Alumno_649|Industrial|79.76
20260650|Alumno_650|Industrial|95.45
20260651|Alumno_651|Sistemas|71.17
20260652|Alumno_652|Industrial|69.28
20260653|Alumno_653|Industrial|86.92
20260654|Alumno_654|Industrial|97.8
20260655|Alumno_655|Industrial|81.67
20260656|Alumno_656|Electronica|62.94
20260657|Alumno_657|Industrial|67.85
20260658|Alumno_658|Industrial|61.54
20260659|Alumno_659|Industrial|85.07
20260660|Alumno_660|Industrial|75.0
20260661|Alumno_661|Mecatronica|61.14
20260662|Alumno_662|Electronica|64.85
20260663|Alumno_663|Electronica|75.9
20260664|Alumno_664|Sistemas|81.23
20260665|Alumno_665|Industrial|72.25
20260666|Alumno_666|Sistemas|77.02
20260667|Alumno_667|Sistemas|85.48
20260668|Alumno_668|Mecatronica|81.98
20260669|Alumno_669|Industrial|80.97
20260670|Alumno_670|Mecatronica|93.4
20260671|Alumno_671|Electronica|65.63
20260672|Alumno_672|Electronica|88.62
20260673|Alumno_673|Mecatronica|95.46
